Ticker,Date,Open,High,Low,Close,Volume,Quarter,Split
NVDA,2025-05-30,138.52585950975748,139.42459384487097,132.73397369059805,134.94088745117188,333170900,Q2,train
QQQ,2025-05-30,516.370303138387,517.6029654866918,508.9046747674079,516.042236328125,67662800,Q2,train
AAPL,2025-06-02,199.31670530145792,201.15781336810343,199.1574712143689,200.72987365722656,35423300,Q2,train
MSFT,2025-06-02,452.6653804963421,457.5867035205711,452.41782757710985,457.4480895996094,16626500,Q2,train
NVDA,2025-06-02,135.30038976970178,137.9266987725352,135.21050414256473,137.187744140625,197663100,Q2,train
QQQ,2025-06-02,514.18335129797,520.3566750351536,512.9208369697641,520.1181030273438,44762800,Q2,train
AAPL,2025-06-03,200.3815341795081,202.78989241693247,199.99341064507595,202.29229736328125,46381600,Q2,train
MSFT,2025-06-03,456.95294554827,459.59682380087423,456.3489007620485,458.4382629394531,15743800,Q2,train
NVDA,2025-06-03,138.5857816307834,141.801276586457,137.75694135463797,141.02236938476562,225578800,Q2,train
QQQ,2025-06-03,520.4659496294596,525.6153304447355,519.6010958649408,524.183837890625,44070300,Q2,train
AAPL,2025-06-04,201.93404589483336,205.248031062868,201.1279442674136,201.844482421875,43604000,Q2,train
MSFT,2025-06-04,459.4582306475514,461.1316908447896,458.4878122988585,459.3294982910156,14162700,Q2,train
NVDA,2025-06-04,141.99100090060617,142.19071794379053,139.3447005567539,141.72137451171875,167120800,Q2,train
QQQ,2025-06-04,524.8896842213366,526.708886650537,522.8617009643712,525.6452026367188,41359300,Q2,train
AAPL,2025-06-05,202.521183994692,203.765171611367,199.1872911078447,199.6649932861328,55126100,Q2,train
MSFT,2025-06-05,460.4087959802116,465.0528909924181,459.487906406924,463.1021728515625,20131700,Q2,train
NVDA,2025-06-05,141.97102431113476,143.79846496522654,138.63570246128648,139.79408264160156,231397900,Q2,train
QQQ,2025-06-05,527.0468212855055,529.8998557728775,519.5712423411791,521.6886596679688,61031200,Q2,train
AAPL,2025-06-06,202.0236053289331,204.7106157617459,201.07817770068,202.93917846679688,46607700,Q2,train
MSFT,2025-06-06,465.4886174973397,468.7068055435685,464.1914425792919,465.7757873535156,15285600,Q2,train
NVDA,2025-06-06,142.31057053380505,143.0695167658335,141.3119699021351,141.5216827392578,153986200,Q2,train
QQQ,2025-06-06,526.8679353376542,528.6572860020211,525.0885352856423,526.7883911132812,42467000,Q2,train
AAPL,2025-06-09,203.4069099948636,205.0091667110405,199.05793398755327,200.4810485839844,72862600,Q2,train
MSFT,2025-06-09,465.1024554626714,468.7959258262165,464.03300988597726,468.1225891113281,16469900,Q2,train
NVDA,2025-06-09,142.98961854621228,144.7970831461155,141.74136782943543,142.43040466308594,185114500,Q2,train
QQQ,2025-06-09,527.0071545180014,529.2040557008712,525.8838273941709,527.5638427734375,33688700,Q2,train
AAPL,2025-06-10,199.63513956616535,203.36710243054736,199.605285078082,201.69517517089844,54672600,Q2,train
MSFT,2025-06-10,466.5778321078869,468.172058367284,462.3892259287077,466.31048583984375,15375900,Q2,train
NVDA,2025-06-10,142.49031793007975,144.088069701399,141.33193761060437,143.758544921875,155881900,Q2,train
QQQ,2025-06-10,528.0309052999579,531.7389032205542,525.7644110626619,531.052978515625,40664800,Q2,train
AAPL,2025-06-11,202.5212126953003,203.5164029296752,197.4556980468273,197.82391357421875,60989900,Q2,train
MSFT,2025-06-11,465.4192790589967,470.81594475736864,465.0628173622344,467.9938354492188,16399200,Q2,train
NVDA,2025-06-11,144.4176611881815,144.79716064315863,141.6813000562032,142.64002990722656,167694000,Q2,train
QQQ,2025-06-11,532.4546012685898,533.6077799068673,526.9771544229022,529.2635498046875,53701000,Q2,train
AAPL,2025-06-12,198.12244911144165,198.71955406677787,196.410720905765,198.2418670654297,43904600,Q2,train
MSFT,2025-06-12,470.3702965389571,475.7174632765806,468.88497916047487,474.1826171875,18950600,Q2,train
NVDA,2025-06-12,141.78117540604916,144.80714416503906,141.66133988719625,144.80714416503906,162365000,Q2,train
QQQ,2025-06-12,527.9515275399644,531.4805365276557,527.703004925698,530.5062866210938,34104900,Q2,train
AAPL,2025-06-13,198.7693188209708,199.4062398916536,194.758703844025,195.50509643554688,51447300,Q2,train
MSFT,2025-06-13,471.746732054574,474.4896074244908,468.13246560456287,470.3109130859375,16814500,Q2,train
NVDA,2025-06-13,142.29048989356696,143.3890329315276,140.6626682408541,141.7811737060547,180820600,Q2,train
QQQ,2025-06-13,524.5616021772432,528.7268432784747,522.6231138097035,523.8458862304688,55814400,Q2,train
AAPL,2025-06-16,196.35101387226533,197.73432753277092,195.6145677161257,197.4656219482422,43020700,Q2,train
MSFT,2025-06-16,470.5584575569121,475.98482813726486,470.3505215770748,474.4500122070313,15626100,Q2,train
NVDA,2025-06-16,143.159329390418,145.98555166191812,143.00951976951112,144.49754333496094,183133700,Q2,train
QQQ,2025-06-16,527.3650479728419,532.2062642001805,527.3153555791812,531.1326293945312,37622100,Q2,train
AAPL,2025-06-17,196.2514839890114,197.43576263348731,194.27106541566712,194.6989898681641,38856200,Q2,train
MSFT,2025-06-17,470.7466055851971,474.0539088222925,469.4395189734987,473.36077880859375,15414100,Q2,train
NVDA,2025-06-17,144.29781716982143,145.02684191909495,143.58875484653294,143.9282989501953,139108000,Q2,train
QQQ,2025-06-17,528.5678317630843,530.1782533672921,524.7902396796701,525.953369140625,42180900,Q2,train
AAPL,2025-06-18,194.9975546383106,196.6197193940347,194.13174409281177,195.6344757080078,45394700,Q2,train
MSFT,2025-06-18,473.3211507460615,476.2917855833799,469.8157931767449,475.5392150878906,17526500,Q2,train
NVDA,2025-06-18,143.81845298832403,145.45627108510786,142.9296373487004,145.2864990234375,161494100,Q2,train
QQQ,2025-06-18,526.9673174269449,529.4028511373086,524.2833217813045,525.8638916015625,43983500,Q2,train
AAPL,2025-06-20,197.28649906078425,200.7298484455588,195.9131318065836,200.03321838378903,96813500,Q2,train
MSFT,2025-06-20,477.50979012623617,478.72773115460745,472.2022397987241,472.72705078125,37576200,Q2,train
NVDA,2025-06-20,145.2565234707711,146.00552584195606,142.46024490398213,143.65866088867188,242956200,Q2,train
QQQ,2025-06-20,529.1146401876316,530.4069457539052,521.7782471531975,523.7167358398438,61643500,Q2,train
AAPL,2025-06-23,200.6602023375907,201.3269779408771,198.00304635957568,200.53082275390625,55814300,Q2,train
MSFT,2025-06-23,473.52910172023695,482.97572926336846,467.8849134818946,481.2428588867188,24864000,Q2,train
NVDA,2025-06-23,142.31046402404658,144.58743022935184,141.84108794116847,143.97824096679688,154308900,Q2,train
QQQ,2025-06-23,524.2849177292203,529.6192118620138,521.1400908129034,529.1017456054688,50666100,Q2,train
AAPL,2025-06-24,201.61557243039425,202.46149014710028,199.23706853700068,199.3365936279297,54064000,Q2,train
MSFT,2025-06-24,484.1640031375646,487.0356109071577,482.0350238939456,485.3126220703125,22305600,Q2,train
NVDA,2025-06-24,145.36637857516104,147.76319531946535,145.3064608232896,147.70326232910156,187566100,Q2,train
QQQ,2025-06-24,534.3165868287479,538.1083222601969,533.6995634797794,537.1927490234375,45442000,Q2,train
AAPL,2025-06-25,200.48105886821315,202.690382284235,199.65504919597095,200.5905303955078,39525700,Q2,train
MSFT,2025-06-25,487.223778215148,489.7191008453804,484.5997232276066,487.4515075683594,17495100,Q2,train
NVDA,2025-06-25,149.0714471780808,154.24454949233478,149.06145072732096,154.104736328125,269146500,Q2,train
QQQ,2025-06-25,539.4618726543914,540.7058813321303,536.7947253384327,538.566162109375,44804200,Q2,train
AAPL,2025-06-26,200.4611428555203,201.66532960796235,198.50063224789568,200.03321838378903,50799100,Q2,train
MSFT,2025-06-26,488.15453290095326,493.1650012559548,487.9861836300842,492.5807800292969,21578900,Q2,train
NVDA,2025-06-26,155.77252682686714,156.51154803915952,153.79516469048193,154.81381225585938,198145700,Q2,train
QQQ,2025-06-26,540.7456895311693,544.0497840014915,538.9245044882573,543.6019287109375,43811400,Q2,train
AAPL,2025-06-27,200.91894034324127,202.24254507531293,199.03803155248616,200.1128387451172,73188600,Q2,train
MSFT,2025-06-27,492.6797975508017,494.4126679494895,488.2040517426954,491.0855712890625,34539200,Q2,train
NVDA,2025-06-27,155.83244416127852,158.4989061985097,155.05348286000648,157.54017639160156,263234500,Q2,train
QQQ,2025-06-27,544.6369129629151,547.3538082383178,541.9299187322695,545.4629516601562,57577100,Q2,train
AAPL,2025-06-30,201.03834688076608,206.39247448465787,198.30157410241037,204.1831512451172,91912800,Q2,train
MSFT,2025-06-30,492.174794746513,495.8583832017286,490.4815111095117,492.5411682128906,28369000,Q2,train
NVDA,2025-06-30,158.18928922556665,158.4489531245615,155.7525477292889,157.77984619140625,194580300,Q2,train
QQQ,2025-06-30,548.6177271894713,550.150323841353,546.3785118204822,548.9959106445312,45548700,Q2,train
AAPL,2025-07-01,205.6759415551798,209.17901505124104,205.1484920031366,206.82041931152344,78788900,Q3,validation
MSFT,2025-07-01,491.61036068604886,493.1748817381986,486.1741086010328,487.2336120605469,19945400,Q3,validation
NVDA,2025-07-01,156.0820975676339,156.99089075003695,151.288494680634,153.09608459472656,213143600,Q3,validation
QQQ,2025-07-01,547.0950210069877,548.0703649871544,542.0493151839511,544.3681640625,56166700,Q3,validation
AAPL,2025-07-02,207.90517762155156,212.3138626915596,207.13887695509675,211.41819763183597,67941800,Q3,validation
MSFT,2025-07-02,485.1937811955959,488.6694336459704,483.9164299655294,486.2830200195313,16319600,Q3,validation
NVDA,2025-07-02,152.77652287552658,157.3903883520798,152.76654166200262,157.0408477783203,171224100,Q3,validation
QQQ,2025-07-02,543.5421378206258,548.3589656247289,543.5023514145969,548.159912109375,36538300,Q3,validation
AAPL,2025-07-03,211.1295823572572,213.6175577099725,210.7912213537831,212.5228576660156,34955800,Q3,validation
MSFT,2025-07-03,488.9764203666982,495.2345653483035,488.6100468852986,493.9571838378906,13984800,Q3,validation
NVDA,2025-07-03,158.15934077500395,160.76586971787668,157.56014800239086,159.1280517578125,143716100,Q3,validation
QQQ,2025-07-03,550.528547956803,554.5292991491806,550.528547956803,553.553955078125,26443500,Q3,validation
AAPL,2025-07-07,211.65703516300363,215.18996325511677,207.7957076824449,208.94017028808597,50229000,Q3,validation
MSFT,2025-07-07,492.5114761959092,493.86806132382594,490.3825271883607,492.84814453125,13981600,Q3,validation
NVDA,2025-07-07,157.98955517353815,159.09807923203843,157.13069855849747,158.02951049804688,140139000,Q3,validation
QQQ,2025-07-07,550.8668816007689,551.682958457329,546.9457644201566,549.384033203125,45349300,Q3,validation
AAPL,2025-07-08,209.08945658408672,210.4130461204056,207.4473837253886,208.9998779296875,42848900,Q3,validation
MSFT,2025-07-08,492.37280697303856,493.3234318678901,489.2734398258723,491.7588806152344,11846600,Q3,validation
NVDA,2025-07-08,159.11806346268276,160.00687898854957,158.17931139836438,159.78717041015625,138133000,Q3,validation
QQQ,2025-07-08,550.7276203014773,551.3546055319305,548.4585193260065,549.692626953125,36153300,Q3,validation
AAPL,2025-07-09,208.52219391164948,210.31353924447487,206.22330706177223,210.12445068359372,48749400,Q3,validation
MSFT,2025-07-09,495.40288075164045,501.8194631786975,494.8483646402868,498.58148193359375,18659500,Q3,validation
NVDA,2025-07-09,161.0055497766517,164.2012901564699,160.9456320255445,162.66334533691406,183656400,Q3,validation
QQQ,2025-07-09,551.8222657361728,554.957191559505,550.448875446199,553.5838012695312,43045500,Q3,validation
AAPL,2025-07-10,209.49748097232364,212.45319704499605,209.0197939340788,211.3883514404297,44443600,Q3,validation
MSFT,2025-07-10,498.12592881176073,499.50233742843255,492.877819466512,496.5713195800781,16492100,Q3,validation
NVDA,2025-07-10,164.10143771292147,164.28119097215313,161.3950357038234,163.88172912597656,167704100,Q3,validation
QQQ,2025-07-10,554.2208201829343,554.6288283109999,550.1006487780387,552.7877197265625,34710900,Q3,validation
AAPL,2025-07-11,209.55718962168865,211.1096837700706,208.8505979590809,210.14434814453125,39765800,Q3,validation
MSFT,2025-07-11,493.5907782355643,500.0865639242522,492.9273231662245,498.393310546875,16459500,Q3,validation
NVDA,2025-07-11,163.50223698698784,167.66668863474402,163.25256951238498,164.7006378173828,193633300,Q3,validation
QQQ,2025-07-11,550.6479296881262,553.1259849885996,549.4039211443059,551.5436401367188,39618600,Q3,validation
AAPL,2025-07-14,208.92024318716173,209.8955403849565,206.54173953773957,207.61654663085935,38840100,Q3,validation
MSFT,2025-07-14,496.61090454240406,499.0369350196072,496.1257105345073,498.0962219238281,12058800,Q3,validation
NVDA,2025-07-14,165.15003478890583,165.2698855378492,161.80449980139463,163.85177612304688,136975800,Q3,validation
QQQ,2025-07-14,551.3346156245823,554.2804496744797,548.9859421113066,553.5440063476562,36453300,Q3,validation
AAPL,2025-07-15,208.2136890556617,210.87084499335575,207.9151289669034,208.10421752929688,42296300,Q3,validation
MSFT,2025-07-15,498.0962248562551,503.3245408608939,497.8684955298327,500.8688354492188,14927200,Q3,validation
NVDA,2025-07-15,170.96229989605533,172.17068192225182,168.97494134085255,170.4729461669922,230627400,Q3,validation
QQQ,2025-07-15,557.5646843377589,558.112036002509,553.9918647207423,554.0515747070312,43277700,Q3,validation
AAPL,2025-07-16,209.28849593835915,211.37838618562168,207.63647661047767,209.149169921875,47490500,Q3,validation
MSFT,2025-07-16,500.2351418346736,501.760076321519,496.97736708309617,500.67083740234375,15154400,Q3,validation
NVDA,2025-07-16,170.83247408910898,171.52155877211666,168.67534340451817,171.14205932617188,158831500,Q3,validation
QQQ,2025-07-16,554.6089344039383,557.5248833529374,548.9163193085661,554.6188354492188,52314700,Q3,validation
AAPL,2025-07-17,209.5571995447156,210.78127919114968,208.5819022531988,209.0098419189453,48068100,Q3,validation
MSFT,2025-07-17,500.7302212088446,508.34495123446135,500.6708109272005,506.6913146972656,17503100,Q3,validation
NVDA,2025-07-17,171.7911900263939,173.92834287299638,170.60277047944578,172.76988220214844,160841100,Q3,validation
QQQ,2025-07-17,555.3453881761403,559.6148040205102,554.5392729959415,559.1072387695312,40423800,Q3,validation
AAPL,2025-07-18,209.8557390930104,210.77131219576944,208.69136845628208,210.16424560546875,48974600,Q3,validation
MSFT,2025-07-18,509.4440336050126,509.60250130270686,502.463054063605,505.0574035644531,21209700,Q3,validation
NVDA,2025-07-18,173.40903901870553,174.01822826089457,171.03219980516573,172.18067932128906,146456400,Q3,validation
QQQ,2025-07-18,560.4208944407413,562.0231629422733,557.2959302535468,558.56982421875,50484700,Q3,validation
AAPL,2025-07-21,211.07984586548804,214.74213848423943,210.61210526026528,211.4580078125,51377400,Q3,validation
MSFT,2025-07-21,501.7501372202775,507.0775109565722,500.6014880788464,505.0673522949219,14066800,Q3,validation
NVDA,2025-07-21,172.52022673163836,173.1493936504508,170.7725543913757,171.1520538330078,123126100,Q3,validation
QQQ,2025-07-21,559.3958338406302,563.3467757995568,559.365948479278,561.4658203125,39595200,Q3,validation
AAPL,2025-07-22,212.1148250502387,213.91611676733493,211.20919838168209,213.36875915527344,46404100,Q3,validation
MSFT,2025-07-22,505.968437121084,506.1961966744728,500.32421875,500.32421875,13868600,Q3,validation
NVDA,2025-07-22,171.1120799535818,171.16201649130318,164.36107758832912,166.8078155517578,193114300,Q3,validation
QQQ,2025-07-22,561.5952444003194,561.6449925970527,555.9325146805868,558.5598754882812,43270600,Q3,validation
AAPL,2025-07-23,213.96589762082587,214.11517007989065,211.38835859165647,213.11997985839844,46989300,Q3,validation
MSFT,2025-07-23,501.78972599996087,501.8293429250601,495.79895793496456,500.9183349609375,16396600,Q3,validation
NVDA,2025-07-23,169.30451898143798,171.03221376466186,167.7465962646817,170.5528564453125,154082200,Q3,validation
QQQ,2025-07-23,559.6447408565938,561.1474524289769,556.8979597699224,561.107666015625,40215300,Q3,validation
AAPL,2025-07-24,212.87118332406595,214.65258233290425,212.5029677996749,212.7318572998047,46022600,Q3,validation
MSFT,2025-07-24,503.7900015885669,508.6420329312165,502.3343891638857,505.8793640136719,16107000,Q3,validation
NVDA,2025-07-24,172.21065238052367,173.5988030318276,171.07216922217725,173.50892639160156,128984600,Q3,validation
QQQ,2025-07-24,562.4212388074466,563.5259038068097,560.590031519654,562.3018188476562,42275500,Q3,validation
AAPL,2025-07-25,213.6673206036272,214.2047317845148,212.3735703810196,212.8512725830078,40268800,Q3,validation
MSFT,2025-07-25,507.4537883180946,513.216827976129,505.364456023215,508.68170166015625,19125700,Q3,validation
NVDA,2025-07-25,173.3790803717594,174.4876045602178,172.72995103806022,173.26922607421875,122316800,Q3,validation
QQQ,2025-07-25,562.2222340881906,564.9789766749151,561.5654242523398,563.6553344726562,30630800,Q3,validation
AAPL,2025-07-28,213.00055398053095,213.8166172208377,212.03521828670327,213.0204620361328,37858000,Q3,validation
MSFT,2025-07-28,509.0480107678364,509.9589885432546,505.12675096242896,507.48345947265625,14308000,Q3,validation
NVDA,2025-07-28,173.78854323017163,176.7645753161742,173.73860668662087,176.51490783691406,140023500,Q3,validation
QQQ,2025-07-28,565.0187630549528,566.3125198933016,564.1529379000713,565.4168701171875,31498700,Q3,validation
AAPL,2025-07-29,213.14982178903043,213.7767964509494,209.80599741985404,210.2538299560547,51411700,Q3,validation
MSFT,2025-07-29,510.4838436674275,512.5533521818816,506.5526719682665,507.55279541015625,16469200,Q3,validation
NVDA,2025-07-29,177.72328828972238,179.14139760883538,174.7871965738649,175.2765350341797,154077500,Q3,validation
QQQ,2025-07-29,568.0243008153843,569.3678058353573,563.8145950597007,564.5410766601562,45463300,Q3,validation
AAPL,2025-07-30,210.88077731884883,211.3684259373732,206.720889966108,208.04449462890625,45512500,Q3,validation
MSFT,2025-07-30,510.12728763864055,510.8996816885534,504.4533945708925,508.2161865234375,26380400,Q3,validation
NVDA,2025-07-30,176.27521653092245,179.65072563032518,175.80584046425426,179.03155517578125,174312200,Q3,validation
QQQ,2025-07-30,565.4566306884598,567.88493787487,562.3416283337683,565.2974243164062,43433800,Q3,validation
AAPL,2025-07-31,207.48719786288635,208.8306954413449,206.16359315375277,206.57162475585935,80698400,Q3,validation
MSFT,2025-07-31,549.7952354974353,550.0131135040644,526.6936395202101,528.2779541015625,51617300,Q3,validation
NVDA,2025-07-31,182.65671589592668,183.05619299307685,175.69598557745124,177.63340759277344,221685400,Q3,validation
QQQ,2025-07-31,571.7861083195327,571.8757036606775,561.1672684870435,562.3018188476562,64613600,Q3,validation
AAPL,2025-08-01,209.8557561748323,212.5527283441607,200.530828701964,201.40660095214844,104434500,Q3,validation
MSFT,2025-08-01,529.7632164041114,530.5553736121248,515.7616096000787,518.9797973632812,28977600,Q3,validation
NVDA,2025-08-01,173.85844036702034,176.3051785902702,170.66269971388826,173.4889373779297,204529000,Q3,validation
QQQ,2025-08-01,556.1514446022372,556.3405363278684,549.0356915374143,551.2251586914062,69400800,Q3,validation
AAPL,2025-08-04,203.5263267271778,206.8801277700508,200.70993685491413,202.37191772460935,75109300,Q3,validation
MSFT,2025-08-04,523.0990575737549,532.9813491761439,522.9604134562841,530.3969116210938,25349000,Q3,validation
NVDA,2025-08-04,174.9270158880054,179.96030526461158,174.28786778877773,179.7605743408203,148174600,Q3,validation
QQQ,2025-08-04,556.3704570702163,561.6152173589087,556.2709606680011,561.396240234375,47669800,Q3,validation
AAPL,2025-08-05,202.42165671427043,204.35232790405936,201.18763073057525,201.9439697265625,44155100,Q3,validation
MSFT,2025-08-05,531.9218555369729,532.0406760929504,522.0791498987046,522.5841674804688,19171600,Q3,validation
NVDA,2025-08-05,179.38107983649965,180.0202279532499,175.6660266458598,178.02288818359375,156407600,Q3,validation
QQQ,2025-08-05,562.6799876518158,563.8443626007596,557.047083143738,557.5845336914062,48666600,Q3,validation
AAPL,2025-08-06,204.64097466073488,214.3440795363061,204.601158547166,212.2243194580078,108483100,Q3,validation
MSFT,2025-08-06,525.70337986457,526.4955370830186,518.9006307843745,519.8016967773438,21355700,Q3,validation
NVDA,2025-08-06,176.09546439011424,179.66070799076476,176.01556896990587,179.1813507080078,137192300,Q3,validation
QQQ,2025-08-06,558.4205125100245,565.0386624956789,557.9428326498341,564.6007690429688,41823700,Q3,validation
AAPL,2025-08-07,217.82723230897545,219.78775818606877,215.53829184895108,218.97169494628903,90224800,Q3,validation
MSFT,2025-08-07,521.6434435727333,522.9208551796034,512.483986539974,515.7418212890625,16079100,Q3,validation
NVDA,2025-08-07,181.32851054269395,183.6354356942093,178.5621905082108,180.52957153320312,151878400,Q3,validation
QQQ,2025-08-07,568.9298809926769,570.5719965866228,562.4013265086303,566.5115356445312,44463000,Q3,validation
AAPL,2025-08-08,219.7678474336444,229.88892965735025,218.1954451401473,228.2468719482422,113854000,Q3,validation
MSFT,2025-08-08,517.4845698020915,519.524403327164,514.3257923084495,516.9300537109375,15531000,Q3,validation
NVDA,2025-08-08,181.3085211979325,183.05619350177665,180.16004168373897,182.4569854736328,123396700,Q3,validation
QQQ,2025-08-08,567.7157577691117,572.0150586353669,567.4172078636645,571.7960815429688,35255500,Q3,validation
AAPL,2025-08-11,227.08116933177635,228.71513292468896,223.9327956372812,226.3438873291016,61806100,Q3,validation
MSFT,2025-08-11,517.1875615378566,522.4258201385037,514.6327984158801,516.6627807617188,20194400,Q3,validation
NVDA,2025-08-11,181.80785936297343,183.59547178906817,180.01025048518693,181.81784057617188,138323200,Q3,validation
QQQ,2025-08-11,571.9354554685915,574.0353274481827,568.8304148017489,570.104248046875,33112900,Q3,validation
AAPL,2025-08-12,227.1708458950812,229.95058632959717,226.2343181614284,228.8048095703125,55626200,Q3,validation
MSFT,2025-08-12,518.6233183732385,525.7825288027884,517.5836082950698,524.0595703125,18667000,Q3,validation
NVDA,2025-08-12,182.7166509044063,184.234618174838,179.22130626788388,182.9163818359375,145485700,Q3,validation
QQQ,2025-08-12,572.4031383383943,577.568264258411,569.7459530883017,577.2697143554688,42143300,Q3,validation
AAPL,2025-08-13,230.2195756343437,234.1351043372746,229.5819165003467,232.47125244140625,69878500,Q3,validation
MSFT,2025-08-13,526.9014833945702,527.4857348349631,514.2861971986356,515.484375,19619200,Q3,validation
NVDA,2025-08-13,182.3770937521473,183.72530422356277,179.11145412417423,181.3484649658203,179871700,Q3,validation
QQQ,2025-08-13,579.9667330931853,580.5240464797514,576.165035771658,577.558349609375,41209300,Q3,validation
AAPL,2025-08-14,233.1985666998313,234.25466305951576,230.0003892485326,231.92327880859372,51916300,Q3,validation
MSFT,2025-08-14,517.445017549053,520.8018496782777,515.0487221853349,517.3657836914062,20269100,Q3,validation
NVDA,2025-08-14,179.51090820642335,182.7765629312542,179.22130065055427,181.77789306640625,129554000,Q3,validation
QQQ,2025-08-14,575.5083270283026,579.091047893356,575.1400445589929,577.110595703125,45425000,Q3,validation
AAPL,2025-08-15,233.1387895567921,233.417757832359,228.4959365092947,230.73765563964844,56038700,Q3,validation
MSFT,2025-08-15,517.6530169939211,520.9503786133035,513.9991332111027,515.0784301757812,25213300,Q3,validation
NVDA,2025-08-15,181.6380820439347,181.658044469753,177.8031781362909,180.20997619628903,156602200,Q3,validation
QQQ,2025-08-15,577.0209239007323,577.060771050305,572.811218330625,574.57275390625,49480200,Q3,validation
AAPL,2025-08-18,230.8472538899505,232.26202593201924,229.26310933608104,230.0402374267578,37476200,Q3,validation
MSFT,2025-08-18,516.4844919382945,517.7024328589179,508.9885829187347,512.0383911132812,23760600,Q3,validation
NVDA,2025-08-18,180.359785616326,182.69666946783065,180.3497891649352,181.7678985595703,132008000,Q3,validation
QQQ,2025-08-18,573.67703945311,575.0006815724842,572.4827790837365,574.3438110351562,29831000,Q3,validation
AAPL,2025-08-19,230.4287923573085,232.01293684851592,228.50590285589897,229.71144104003903,39402600,Q3,validation
MSFT,2025-08-19,509.9589996924715,510.1174069638556,503.5721224631474,504.7801818847656,21481000,Q3,validation
NVDA,2025-08-19,182.1873495042791,182.25726371442747,175.25659293377495,175.40638732910156,185229200,Q3,validation
QQQ,2025-08-19,573.6272360152775,573.7964041556768,565.5262384524466,566.5513305664062,53752600,Q3,validation
AAPL,2025-08-20,229.13358225147155,229.6217843388592,224.939085159242,225.17819213867188,42263900,Q3,validation
MSFT,2025-08-20,504.87920872605446,505.9981527246316,499.5023667236012,500.7698364257813,27723000,Q3,validation
NVDA,2025-08-20,174.93701244991922,175.76591033294957,168.57548977611862,175.1667022705078,215142700,Q3,validation
QQQ,2025-08-20,565.6059676042936,565.7253875756548,556.1614636230435,563.1876220703125,76781100,Q3,validation
AAPL,2025-08-21,225.43723377620464,225.6863136691638,222.95639256938463,224.072265625,30621200,Q3,validation
MSFT,2025-08-21,499.57962247206007,503.48747238505433,498.6175369804135,500.1251220703125,18443300,Q3,validation
NVDA,2025-08-21,174.61742144674352,176.66468235557974,173.57879631630271,174.7472381591797,140040900,Q3,validation
QQQ,2025-08-21,561.6450181787756,563.774775630925,558.2911756152315,560.5802001953125,46436900,Q3,validation
AAPL,2025-08-22,225.33760837029212,228.2468598588307,224.58041092619504,226.9217529296875,42477800,Q3,validation
MSFT,2025-08-22,500.135066677745,506.5621975190336,498.3100856343386,503.09075927734375,24324200,Q3,validation
NVDA,2025-08-22,172.38040151215634,178.35244288234992,170.97227338198675,177.7532501220703,172789400,Q3,validation
QQQ,2025-08-22,561.9634564557491,571.238791941298,560.5702032580724,569.2284545898438,51502100,Q3,validation
AAPL,2025-08-25,225.6464693442017,228.456098045362,225.3973894325087,226.323974609375,30983100,Q3,validation
MSFT,2025-08-25,502.4956437530773,504.0429109301173,500.00611695670057,500.1449890136719,21638600,Q3,validation
NVDA,2025-08-25,178.11278178635797,181.6680441727565,176.33515059315872,179.57083129882812,163012800,Q3,validation
QQQ,2025-08-25,567.6659983001664,570.5420998652211,566.4318908111547,567.5863647460938,34044700,Q3,validation
AAPL,2025-08-26,226.0350268937484,228.6453946309622,223.86305742355088,228.46604919433597,54575100,Q3,validation
MSFT,2025-08-26,500.2441292309945,500.8590951140394,494.4418926777319,497.9430847167969,30835700,Q3,validation
NVDA,2025-08-26,179.82049655621498,182.14739921043056,178.57215920342722,181.5282287597656,168688200,Q3,validation
QQQ,2025-08-26,567.0987738406898,570.1739291946637,566.0736815609588,569.8654174804688,34103000,Q3,validation
AAPL,2025-08-27,227.7686378094015,230.050203138926,227.41991984776428,229.6417236328125,31259500,Q3,validation
MSFT,2025-08-27,497.90339657266526,503.1502356611414,495.82052770461,502.6047058105469,17277900,Q3,validation
NVDA,2025-08-27,181.7379436715125,182.24727507184863,178.86178472902657,181.35845947265625,235518900,Q3,validation
QQQ,2025-08-27,568.8503542214644,571.6567843025553,567.6361701841732,570.7412109375,36927100,Q3,validation
AAPL,2025-08-28,229.9704999102399,232.55096405412047,228.4959359400532,231.7040863037109,38074700,Q3,validation
MSFT,2025-08-28,502.9518399416591,506.919197559233,501.3748189208979,505.4810485839844,18015600,Q3,validation
NVDA,2025-08-28,180.5794881684096,184.22462699678687,176.17535050737845,179.9303436279297,281787800,Q3,validation
QQQ,2025-08-28,571.3582297430389,575.2295992365423,569.7161747720991,574.3140258789062,46787900,Q3,validation
AAPL,2025-08-29,231.65426265633036,232.52107103838583,230.51845893056876,231.2856292724609,39418400,Q3,validation
MSFT,2025-08-29,504.5090702372647,505.44140176386463,500.3730863144936,502.5551452636719,20961600,Q3,validation
NVDA,2025-08-29,177.87308356836775,177.91302365652732,172.91967451951007,173.94830322265625,243257900,Q3,validation
QQQ,2025-08-29,571.9055458127416,572.273828233091,565.8148847062891,567.666015625,56030400,Q3,validation
AAPL,2025-09-02,228.4062708029861,230.00038826150748,226.1346633063032,228.87454223632807,44075600,Q3,validation
MSFT,2025-09-02,496.38587753866574,501.87074834041937,492.75574161607386,500.9979248046875,18128000,Q3,validation
NVDA,2025-09-02,169.77389508693437,172.15073449446965,166.997593786357,170.5528564453125,231164900,Q3,validation
